"","analyte_abbr","analyte_name","S","block","treatment","C_obs","C_obs_standardized"
"2543",5,"TP","GB","Block1","ST",0.803009924643186,0.742425947874363
"2544",6,"OP","GB","Block1","ST",0.293542821196731,0.678187554365978
"2545",7,"EC","GB","Block1","ST",0.138241007142673,0.564405495414872
"2546",8,"TSS","GB","Block1","ST",638.636123960202,-0.128476774319393
"2547",9,"TDS","GB","Block1","ST",606.015686225039,1.29087754608564
"2548",1,"NO3","GBH","Block1","ST",5.07559431663883,-0.169917604062837
"2549",2,"NO2","GBH","Block1","ST",0.0827502159326617,0.323046532972561
"2550",3,"TKN","GBH","Block1","ST",2.8911368167338,-0.264931756068121
"2551",4,"pH","GBH","Block1","ST",5.75077405049381,0.311635104129123
"2552",5,"TP","GBH","Block1","ST",0.463270122033556,-0.29577284552041
"2553",6,"OP","GBH","Block1","ST",0.195570386307568,-0.0981184973914732
"2554",7,"EC","GBH","Block1","ST",0.10780948613384,0.0490631979010411
"2555",8,"TSS","GBH","Block1","ST",810.056273255398,0.261941069751974
"2556",9,"TDS","GBH","Block1","ST",375.459352423168,0.131127784092341
"2557",1,"NO3","LCS","Block2","ST",4.78505995846631,-0.259408782351735
"2558",2,"NO2","LCS","Block2","ST",0.0299561187302922,-0.984873435761062
"2559",3,"TKN","LCS","Block2","ST",2.83169035546128,-0.291702664918231
"2560",4,"pH","LCS","Block2","ST",2.18208086691267,-0.99572257677758
"2561",5,"TP","LCS","Block2","ST",0.308567903052522,-0.768521860642872
"2562",6,"OP","LCS","Block2","ST",0.115794047393802,-0.73024379626633
"2563",7,"EC","LCS","Block2","ST",0.0477380184719043,-0.968216488873211
"2564",8,"TSS","LCS","Block2","ST",157.332818153172,-1.22466879007835
"2565",9,"TDS","LCS","Block2","ST",132.84779274547,-1.08926245179173
"2566",1,"NO3","ISCO","Block2","ST",-0.331020467421076,-1.83527770337468
"2567",2,"NO2","ISCO","Block2","ST",-0.0347583251603368,-2.58810784860838
"2568",3,"TKN","ISCO","Block2","ST",-2.35544128847299,-2.62765716011833
"2569",4,"pH","ISCO","Block2","ST",-0.742050791789337,-2.06695111544122
"2570",5,"TP","ISCO","Block2","ST",-0.266603756721418,-2.52616850252988
"2571",6,"OP","ISCO","Block2","ST",-0.0243247649630399,-1.84050590336555
"2572",7,"EC","ISCO","Block2","ST",-0.0102998132287647,-1.95105758717593
"2573",8,"TSS","ISCO","Block2","ST",76.9188320266464,-1.40781560931626
"2574",9,"TDS","ISCO","Block2","ST",5.6804996465089,-1.72894228826759
"2575",1,"NO3","GB","Block2","ST",6.96685042932162,0.412632215637182
"2576",2,"NO2","GB","Block2","ST",0.0854602284261129,0.390184331391877
"2577",3,"TKN","GB","Block2","ST",4.23984260522916,0.342439632514677
"2578",4,"pH","GB","Block2","ST",5.60341353438231,0.257650944468912
"2579",5,"TP","GB","Block2","ST",0.559190878069981,-0.00265201477407152
"2580",6,"OP","GB","Block2","ST",0.351381616161396,1.1364859176579
"2581",7,"EC","GB","Block2","ST",0.112074758712865,0.121293415041999
"2582",8,"TSS","GB","Block2","ST",1139.45610647038,1.01216543514906
"2583",9,"TDS","GB","Block2","ST",446.946240364524,0.490722768573989
"2584",1,"NO3","GBH","Block2","ST",6.83529495828804,0.372110143868463
"2585",2,"NO2","GBH","Block2","ST",0.0673162638652831,-0.0593139045593845
"2586",3,"TKN","GBH","Block2","ST",2.58015265940463,-0.404979260183152
"2587",4,"pH","GBH","Block2","ST",4.16902564931489,-0.267823766433696
"2588",5,"TP","GBH","Block2","ST",0.343932352553369,-0.660452895750242
"2589",6,"OP","GBH","Block2","ST",0.231885715519229,0.189633969621013
"2590",7,"EC","GBH","Block2","ST",0.0904621782728374,-0.244704618902268
"2591",8,"TSS","GBH","Block2","ST",588.445328944649,-0.242788785263075
"2592",9,"TDS","GBH","Block2","ST",303.836953534985,-0.229148850664266
"2593",1,"NO3","LCS","Block1","CT",6.56635883589374,0.28927171254179
"2594",2,"NO2","LCS","Block1","CT",0.0857658653787102,0.397756175493171
"2595",3,"TKN","LCS","Block1","CT",5.27669100704352,0.80937026996853
"2596",4,"pH","LCS","Block1","CT",6.43109072364656,0.560862813641157
"2597",5,"TP","LCS","Block1","CT",0.725830130626763,0.506574957184361
"2598",6,"OP","LCS","Block1","CT",0.282269917862972,0.588864235120377
"2599",7,"EC","LCS","Block1","CT",0.137323247183771,0.548863698287822
"2600",8,"TSS","LCS","Block1","CT",937.755179945093,0.552781627557149
"2601",9,"TDS","LCS","Block1","CT",437.909205600724,0.445264468888115
"2602",1,"NO3","ISCO","Block1","CT",4.57213631712443,-0.324994097868643
"2603",2,"NO2","ISCO","Block1","CT",0.0570579179768735,-0.313453972192269
"2604",3,"TKN","ISCO","Block1","CT",2.70489960399403,-0.34880116292648
"2605",4,"pH","ISCO","Block1","CT",3.55521033801117,-0.492689318222541
"2606",5,"TP","ISCO","Block1","CT",0.343112868964222,-0.662957126537814
"2607",6,"OP","ISCO","Block1","CT",0.159635887779944,-0.382853369046163
"2608",7,"EC","ISCO","Block1","CT",0.0812134722161097,-0.401326741960811
"2609",8,"TSS","ISCO","Block1","CT",478.556877673492,-0.49306515248141
"2610",9,"TDS","ISCO","Block1","CT",243.796204022096,-0.531167206912553
"2611",1,"NO3","GB","Block1","CT",10.7349781531454,1.57330110199247
"2612",2,"NO2","GB","Block1","CT",0.145734077624869,1.88340753506387
"2613",3,"TKN","GB","Block1","CT",7.25493608171793,1.70024615128474
"2614",4,"pH","GB","Block1","CT",10.0672144201204,1.89292303814654
"2615",5,"TP","GB","Block1","CT",1.10655049823379,1.67000480330279
"2616",6,"OP","GB","Block1","CT",0.425578703091295,1.72440279112968
"2617",7,"EC","GB","Block1","CT",0.199899973127151,1.60856865714262
"2618",8,"TSS","GB","Block1","CT",1577.57596026321,2.01000500923611
"2619",9,"TDS","GB","Block1","CT",684.639122043051,1.68637095749369
"2620",1,"NO3","GBH","Block1","CT",9.73316499263638,1.26471990449418
"2621",2,"NO2","GBH","Block1","CT",0.129453263696804,1.48006695776165
"2622",3,"TKN","GBH","Block1","CT",7.52568672984904,1.82217503934753
"2623",4,"pH","GBH","Block1","CT",8.37525494318059,1.27308936117563
"2624",5,"TP","GBH","Block1","CT",0.924339629889569,1.11319308384776
"2625",6,"OP","GBH","Block1","CT",0.370398420378498,1.28716973209534
"2626",7,"EC","GBH","Block1","CT",0.192092533474454,1.47635364603118
"2627",8,"TSS","GBH","Block1","CT",1223.31177741484,1.20315086129587
"2628",9,"TDS","GBH","Block1","CT",609.603309672046,1.30892409189151
"2629",1,"NO3","LCS","Block2","CT",6.38661610949244,0.233906872129492
"2630",2,"NO2","LCS","Block2","CT",0.0773984068971089,0.19046091682655
"2631",3,"TKN","LCS","Block2","CT",4.58669203144834,0.49863857481099
"2632",4,"pH","LCS","Block2","CT",4.70471927003051,-0.071577372129632
"2633",5,"TP","LCS","Block2","CT",0.441757317347546,-0.361513061108912
"2634",6,"OP","LCS","Block2","CT",0.150966076104049,-0.451550521252385
"2635",7,"EC","LCS","Block2","CT",0.108769811018761,0.0653258103551136
"2636",8,"TSS","LCS","Block2","CT",428.641791863347,-0.606749222112425
"2637",9,"TDS","LCS","Block2","CT",338.569586416218,-0.0544359635655939
"2638",1,"NO3","ISCO","Block2","CT",2.82325656490468,-0.863688766190122
"2639",2,"NO2","ISCO","Block2","CT",0.0494090825966462,-0.50294607569407
"2640",3,"TKN","ISCO","Block2","CT",1.25898065193266,-0.999951183325995
"2641",4,"pH","ISCO","Block2","CT",2.09790294280695,-1.02656037929552
"2642",5,"TP","ISCO","Block2","CT",0.263564705629699,-0.906045532889681
"2643",6,"OP","ISCO","Block2","CT",0.0602327592193237,-1.17049583554741
"2644",7,"EC","ISCO","Block2","CT",0.0130044156624421,-1.55641234893441
"2645",8,"TSS","ISCO","Block2","CT",602.25569432542,-0.211334997012584
"2646",9,"TDS","ISCO","Block2","CT",132.820649825862,-1.08939898672893
"2647",1,"NO3","GB","Block2","CT",8.88307088470193,1.00287161965095
"2648",2,"NO2","GB","Block2","CT",0.122879091472975,1.3171985390352
"2649",3,"TKN","GB","Block2","CT",5.38252724375567,0.857032186008763
"2650",4,"pH","GB","Block2","CT",8.49201674069125,1.31586396379889
"2651",5,"TP","GB","Block2","CT",0.914589933476448,1.08339933294098
"2652",6,"OP","GB","Block2","CT",0.402788066225234,1.54381618692264
"2653",7,"EC","GB","Block2","CT",0.177664571624112,1.23202346594457
"2654",8,"TSS","GB","Block2","CT",1004.32570422041,0.704399279700903
"2655",9,"TDS","GB","Block2","CT",636.860798176694,1.44603533617841
"2656",1,"NO3","GBH","Block2","CT",10.4416036246805,1.48293508677342
"2657",2,"NO2","GBH","Block2","CT",0.0900750734851008,0.504512415876881
"2658",3,"TKN","GBH","Block2","CT",4.55926385549467,0.486286667184153
"2659",4,"pH","GBH","Block2","CT",6.88306124677023,0.726438026906253
"2660",5,"TP","GBH","Block2","CT",0.959198798945038,1.21971798017766
"2661",6,"OP","GBH","Block2","CT",0.306363735836049,0.779776880331268
"2662",7,"EC","GBH","Block2","CT",0.126729013444285,0.369455749729466
"2663",8,"TSS","GBH","Block2","CT",560.645016534537,-0.306105367825231
"2664",9,"TDS","GBH","Block2","CT",546.958263221423,0.993805541413501
"2665",1,"NO3","LCS","Block1","MT",5.89916215557267,0.0837599877050375
"2666",2,"NO2","LCS","Block1","MT",0.0501007330650562,-0.485811140029772
"2667",3,"TKN","LCS","Block1","MT",2.29586519959308,-0.533004268079831
"2668",4,"pH","LCS","Block1","MT",4.93983457380015,0.0145549408683434
"2669",5,"TP","LCS","Block1","MT",0.564475658602362,0.0134975583107705
"2670",6,"OP","LCS","Block1","MT",0.116691959341545,-0.723128994232811
"2671",7,"EC","LCS","Block1","MT",0.112525228379911,0.128921889251619
"2672",8,"TSS","LCS","Block1","MT",614.863125091521,-0.182620951673002
"2673",9,"TDS","LCS","Block1","MT",412.208515816756,0.315984269257446
"2674",1,"NO3","ISCO","Block1","MT",2.85034927928209,-0.855343595078762
"2675",2,"NO2","ISCO","Block1","MT",0.0418280748259793,-0.690757819275415
"2676",3,"TKN","ISCO","Block1","MT",-0.463978111104008,-1.77586233111157
"2677",4,"pH","ISCO","Block1","MT",2.17466128687014,-0.998440671177604
"2678",5,"TP","ISCO","Block1","MT",0.345132374710196,-0.656785790672488
"2679",6,"OP","ISCO","Block1","MT",0.116208554253186,-0.726959360355359
"2680",7,"EC","ISCO","Block1","MT",0.0338441572027549,-1.2035019478453
"2681",8,"TSS","ISCO","Block1","MT",290.446755669368,-0.921495232508821
"2682",9,"TDS","ISCO","Block1","MT",54.1485528960288,-1.48513717437853
"2683",1,"NO3","GB","Block1","MT",9.02826976216032,1.04759617034337
"2684",2,"NO2","GB","Block1","MT",0.112518033663636,1.0605138882097
"2685",3,"TKN","GB","Block1","MT",6.3451789564096,1.29054934922085
"2686",4,"pH","GB","Block1","MT",8.61639511044401,1.3614288270892
"2687",5,"TP","GB","Block1","MT",0.993664634220441,1.32504090178241
"2688",6,"OP","GB","Block1","MT",0.339106800823209,1.03922372914518
"2689",7,"EC","GB","Block1","MT",0.189236910207063,1.42799512149261
"2690",8,"TSS","GB","Block1","MT",1353.35331846704,1.49932688439505
"2691",9,"TDS","GB","Block1","MT",612.437407395196,1.32318023530639
"2692",1,"NO3","GBH","Block1","MT",7.34278196505029,0.528427663376745
"2693",2,"NO2","GBH","Block1","MT",0.10583124169134,0.894855429958021
"2694",3,"TKN","GBH","Block1","MT",5.69068286766682,0.995805898401083
"2695",4,"pH","GBH","Block1","MT",7.02918646799959,0.779969647732424
"2696",5,"TP","GBH","Block1","MT",0.992307416746338,1.32089342911902
"2697",6,"OP","GBH","Block1","MT",0.415306487424937,1.64300863984853
"2698",7,"EC","GBH","Block1","MT",0.140108047321569,0.596022869224857
"2699",8,"TSS","GBH","Block1","MT",1080.28548170195,0.877401419078433
"2700",9,"TDS","GBH","Block1","MT",438.380591337254,0.447635644239201
"2701",1,"NO3","LCS","Block2","MT",3.45531065652728,-0.66900175651109
"2702",2,"NO2","LCS","Block2","MT",0.0456546704097788,-0.595957812427402
"2703",3,"TKN","LCS","Block2","MT",2.35915480803677,-0.504502649942498
"2704",4,"pH","LCS","Block2","MT",3.67581412700653,-0.44850723761809
"2705",5,"TP","LCS","Block2","MT",0.316985857942275,-0.742797731346682
"2706",6,"OP","LCS","Block2","MT",0.175721387806112,-0.255396385559064
"2707",7,"EC","LCS","Block2","MT",0.0828713107662776,-0.373252091104467
"2708",8,"TSS","LCS","Block2","MT",548.403102743505,-0.333986930227627
"2709",9,"TDS","LCS","Block2","MT",277.995840328082,-0.359135411419964
"2710",1,"NO3","ISCO","Block2","MT",0.149581490987737,-1.68724138912776
"2711",2,"NO2","ISCO","Block2","MT",0.00541607383595059,-1.59282804530571
"2712",3,"TKN","ISCO","Block2","MT",-0.180486321714023,-1.64819564261481
"2713",4,"pH","ISCO","Block2","MT",0.480756267202852,-1.61898707969967
"2714",5,"TP","ISCO","Block2","MT",0.142598709485483,-1.27570122313868
"2715",6,"OP","ISCO","Block2","MT",0.0092269158554061,-1.57465180985995
"2716",7,"EC","ISCO","Block2","MT",0.0132369616623035,-1.55247430095411
"2717",8,"TSS","ISCO","Block2","MT",233.051832711783,-1.05221500013167
"2718",9,"TDS","ISCO","Block2","MT",52.4941758086251,-1.49345905997466
"2719",1,"NO3","GB","Block2","MT",7.88854970711634,0.696536518442208
"2720",2,"NO2","GB","Block2","MT",0.094708486281018,0.619300497126501
"2721",3,"TKN","GB","Block2","MT",6.61586225377977,1.41244790678046
"2722",4,"pH","GB","Block2","MT",7.01395105933334,0.774388296936222
"2723",5,"TP","GB","Block2","MT",0.811958369742569,0.769771183356276
"2724",6,"OP","GB","Block2","MT",0.348993287766934,1.11756147438666
"2725",7,"EC","GB","Block2","MT",0.153793843479322,0.827784851585031
"2726",8,"TSS","GB","Block2","MT",823.957476114595,0.293601744839477
"2727",9,"TDS","GB","Block2","MT",479.677351397672,0.655367554533725
"2728",1,"NO3","GBH","Block2","MT",5.62287484031133,-0.00134277791805973
"2729",2,"NO2","GBH","Block2","MT",0.0631649797223519,-0.162157739649783
"2730",3,"TKN","GBH","Block2","MT",3.83301743989805,0.159231428260399
"2731",4,"pH","GBH","Block2","MT",5.65939482291161,0.278159170808614
"2732",5,"TP","GBH","Block2","MT",0.588184085925083,0.0859472991143772
"2733",6,"OP","GBH","Block2","MT",0.262059918180382,0.428725875005514
"2734",7,"EC","GBH","Block2","MT",0.127556008650495,0.383460492031936
"2735",8,"TSS","GBH","Block2","MT",777.407827964531,0.18758262545502
"2736",9,"TDS","GBH","Block2","MT",376.268730614438,0.135199136846829
"2737",1,"NO3","LCS","Block1","ST",3.29787806964007,-0.717494567448239
"2738",2,"NO2","LCS","Block1","ST",0.0472062896416204,-0.557518026831341
"2739",3,"TKN","LCS","Block1","ST",4.06420974922256,0.263345754114036
"2740",4,"pH","LCS","Block1","ST",3.50910936095686,-0.509577984002649
"2741",5,"TP","LCS","Block1","ST",0.353781201897546,-0.630356146923905
"2742",6,"OP","LCS","Block1","ST",0.127478062408605,-0.637662943549158
"2743",7,"EC","LCS","Block1","ST",0.0757309661541079,-0.49417018771909
"2744",8,"TSS","LCS","Block1","ST",526.270601805722,-0.384394792637993
"2745",9,"TDS","LCS","Block1","ST",317.28181994462,-0.161518175065455
"2746",1,"NO3","ISCO","Block1","ST",0.376638527927659,-1.61730266689762
"2747",2,"NO2","ISCO","Block1","ST",0.0197694228376802,-1.23723844774892
"2748",3,"TKN","ISCO","Block1","ST",-0.1309804050454,-1.6259013234189
"2749",4,"pH","ISCO","Block1","ST",0.721975118100102,-1.53061878876591
"2750",5,"TP","ISCO","Block1","ST",0.0454327514908777,-1.57262722231269
"2751",6,"OP","ISCO","Block1","ST",0.0802952522102651,-1.01152627701976
"2752",7,"EC","ISCO","Block1","ST",0.0289731579966728,-1.28598983668009
"2753",8,"TSS","ISCO","Block1","ST",407.072216150648,-0.655874994560473
"2754",9,"TDS","ISCO","Block1","ST",84.2264123776184,-1.33383883527058
"2755",1,"NO3","GB","Block1","ST",7.49464743364824,0.575205675491084
"2756",2,"NO2","GB","Block1","ST",0.0987576690787221,0.719614875415221
"2757",3,"TKN","GB","Block1","ST",5.30133474517883,0.820468243728851
"2758",4,"pH","GB","Block1","ST",6.79126328531588,0.692808694311601
"2759",5,"TP","GB","Block1","ST",0.94203970626931,1.16728211845392
"2760",6,"OP","GB","Block1","ST",0.24655103263404,0.305837822674675
"2761",7,"EC","GB","Block1","ST",0.145406481029979,0.685749143495671
"2762",8,"TSS","GB","Block1","ST",1266.33322190984,1.30113432285293
"2763",9,"TDS","GB","Block1","ST",520.488813884887,0.860658309837025
"2764",1,"NO3","GBH","Block1","ST",6.87233650422102,0.38351978096624
"2765",2,"NO2","GBH","Block1","ST",0.0725030137067301,0.0691825382238073
"2766",3,"TKN","GBH","Block1","ST",2.39830843597568,-0.48687034379229
"2767",4,"pH","GBH","Block1","ST",5.52085526744197,0.227406488346044
"2768",5,"TP","GBH","Block1","ST",0.690201054764031,0.397697329993409
"2769",6,"OP","GBH","Block1","ST",0.275859763526047,0.538071972887802
"2770",7,"EC","GBH","Block1","ST",0.120433551906169,0.262845317341911
"2771",8,"TSS","GBH","Block1","ST",721.171130711165,0.059500773994584
"2772",9,"TDS","GBH","Block1","ST",419.000241270398,0.35014816251728
"2773",1,"NO3","LCS","Block2","ST",1.77757204742848,-1.18578333764124
"2774",2,"NO2","LCS","Block2","ST",0.0351138720600739,-0.857095352011178
"2775",3,"TKN","LCS","Block2","ST",0.398626943368059,-1.38739982564717
"2776",4,"pH","LCS","Block2","ST",2.28614155995675,-0.957600906089394
"2777",5,"TP","LCS","Block2","ST",-0.0304989122384341,-1.80466409599867
"2778",6,"OP","LCS","Block2","ST",0.160896890818376,-0.372861535209159
"2779",7,"EC","LCS","Block2","ST",0.0384469050188399,-1.12555675957391
"2780",8,"TSS","LCS","Block2","ST",550.456609484435,-0.329309967350881
"2781",9,"TDS","LCS","Block2","ST",76.9856283913335,-1.37026159306805
"2782",1,"NO3","ISCO","Block2","ST",-1.13073487679334,-2.08160789729563
"2783",2,"NO2","ISCO","Block2","ST",-0.00789182209473009,-1.92251760819088
"2784",3,"TKN","ISCO","Block2","ST",-1.50949926422224,-2.24669862467456
"2785",4,"pH","ISCO","Block2","ST",-0.753477664617105,-2.07113724442223
"2786",5,"TP","ISCO","Block2","ST",-0.0304941725114058,-1.80464961203522
"2787",6,"OP","ISCO","Block2","ST",-0.00257529751089286,-1.66816923311024
"2788",7,"EC","ISCO","Block2","ST",-0.0272774261421895,-2.23856480847339
"2789",8,"TSS","ISCO","Block2","ST",-301.322528872093,-2.26927896276606
"2790",9,"TDS","ISCO","Block2","ST",-39.641639919508,-1.95692275494123
"2791",1,"NO3","GB","Block2","ST",7.81740118033914,0.674621156917119
"2792",2,"NO2","GB","Block2","ST",0.0874708939655526,0.439996521557707
"2793",3,"TKN","GB","Block2","ST",2.48056692765147,-0.449826345955227
"2794",4,"pH","GB","Block2","ST",5.52799292606757,0.230021303447213
"2795",5,"TP","GB","Block2","ST",0.456178796560387,-0.317442975111534
"2796",6,"OP","GB","Block2","ST",0.27921979321765,0.564695904268367
"2797",7,"EC","GB","Block2","ST",0.111289478504729,0.107995094970003
"2798",8,"TSS","GB","Block2","ST",797.826737396694,0.234087698700904
"2799",9,"TDS","GB","Block2","ST",430.457077910788,0.407778605141799
"2800",1,"NO3","GBH","Block2","ST",4.66694835194123,-0.295789838637158
"2801",2,"NO2","GBH","Block2","ST",0.0515046893711994,-0.451029552970986
"2802",3,"TKN","GBH","Block2","ST",3.11513872517423,-0.164055529885062
"2803",4,"pH","GBH","Block2","ST",4.0668662845988,-0.305248903106304
"2804",5,"TP","GBH","Block2","ST",0.717445827173169,0.480953662116445
"2805",6,"OP","GBH","Block2","ST",0.0552081791344165,-1.21030919664093
"2806",7,"EC","GBH","Block2","ST",0.112036761540619,0.120649952296942
"2807",8,"TSS","GBH","Block2","ST",714.279385413835,0.0438044841947231
"2808",9,"TDS","GBH","Block2","ST",270.812738139053,-0.395268016916972
"2809",1,"NO3","LCS","Block1","CT",7.47486035762242,0.569110806851171
"2810",2,"NO2","LCS","Block1","CT",0.0895171080403898,0.490689390469259
"2811",3,"TKN","LCS","Block1","CT",6.75246864177724,1.47396674378335
"2812",4,"pH","LCS","Block1","CT",6.5207982222184,0.593726324528674
"2813",5,"TP","LCS","Block1","CT",0.796684501464597,0.723096311896244
"2814",6,"OP","LCS","Block1","CT",0.255790412810356,0.379048075675701
"2815",7,"EC","LCS","Block1","CT",0.136516452925414,0.535201048740917
"2816",8,"TSS","LCS","Block1","CT",743.778782671392,0.110990816291933
"2817",9,"TDS","LCS","Block1","CT",402.130081837634,0.26528749933658
